,year,school,subject,t_band6,t_male,t_female
1615,2014,St Philip's Christian College - Port Stephens,15240,1,1,0
1616,2014,St Philip's Christian College - Port Stephens,15240,6,5,1
1617,2014,St Philip's Christian College - Port Stephens,15170,1,0,1
1618,2014,St Philip's Christian College - Port Stephens,15040,1,0,1
1619,2014,Wyong Christian Community School,15090,1,0,1
1620,2014,Wyong Christian Community School,15040,1,0,1
1621,2014,Wyong Christian Community School,15250,1,1,0
1622,2014,Wyong Christian Community School,15370,1,0,1
1623,2014,Wyong Christian Community School,15235,1,0,1
1624,2014,Wyong Christian Community School,15290,2,1,1
1625,2014,Wyong Christian Community School,15320,1,0,1
1626,2014,Wyong Christian Community School,15390,1,0,1
1627,2014,Wyong Christian Community School,15240,2,1,1
1628,2014,Wyong Christian Community School,15240,1,1,0
1629,2014,Wyong Christian Community School,15030,1,0,1
1630,2014,Wyong Christian Community School,15370,1,0,1
1631,2014,Wyong Christian Community School,15040,1,1,0
1632,2014,The Scots College,15050,1,1,0
1633,2014,The Scots College,15090,5,5,0
1634,2014,The Scots College,15120,1,1,0
1635,2014,The Scots College,15190,2,2,0
1636,2014,The Scots College,15220,1,1,0
1637,2014,The Scots College,15270,4,4,0
1638,2014,The Scots College,15090,3,3,0
1639,2014,The Scots College,15800,1,1,0
1640,2014,The Scots College,15040,7,6,1
1641,2014,The Scots College,15340,2,2,0
1642,2014,The Scots College,15250,8,8,0
1643,2014,The Scots College,15370,2,2,0
1644,2014,The Scots College,15400,9,9,0
1645,2014,The Scots College,15235,2,2,0
1646,2014,The Scots College,15250,15,15,0
1647,2014,The Scots College,15160,8,8,0
1648,2014,The Scots College,15290,3,3,0
1649,2014,The Scots College,15050,12,12,0
1650,2014,The Scots College,15160,1,1,0
1651,2014,The Scots College,15320,1,1,0
1652,2014,The Scots College,15140,2,2,0
1653,2014,The Scots College,15270,3,3,0
1654,2014,The Scots College,15330,13,13,0
1655,2014,The Scots College,15140,13,13,0
1656,2014,The Scots College,15220,1,1,0
1657,2014,The Scots College,15240,9,9,0
1658,2014,The Scots College,15030,1,1,0
1659,2014,The Scots College,15080,1,1,0
1660,2014,The Scots College,15240,29,23,6
1661,2014,The Scots College,15030,6,6,0
1662,2014,The Scots College,15280,2,1,1
1663,2014,The Scots College,15290,1,1,0
1664,2014,The Scots College,15370,6,6,0
1665,2014,The Scots College,15380,4,4,0
1666,2014,The Scots College,15170,3,3,0
1667,2014,The Scots College,15020,1,1,0
1668,2014,The Scots College,15260,5,5,0
1669,2014,The Scots College,15110,18,18,0
1670,2014,The Scots College,15020,4,4,0
1671,2014,The Scots College,15040,1,1,0
1672,2014,Nepean Creative and Performing Arts High School,15340,1,0,1
1673,2014,Nepean Creative and Performing Arts High School,15290,2,0,2
1674,2014,Nepean Creative and Performing Arts High School,15070,1,0,1
1675,2014,Kildare Catholic College,15235,1,1,0
1676,2014,Kildare Catholic College,15040,1,1,0
1677,2014,Kildare Catholic College,15350,1,1,0
1678,2014,Kildare Catholic College,15060,2,0,2
1679,2014,Kildare Catholic College,15235,2,1,1
1680,2014,Kildare Catholic College,15250,1,1,0
1681,2014,Kildare Catholic College,15290,2,1,1
1682,2014,Kildare Catholic College,15270,1,1,0
1683,2014,Kildare Catholic College,15350,1,1,0
1684,2014,Kildare Catholic College,15140,3,2,1
1685,2014,Kildare Catholic College,15030,1,0,1
1686,2014,Kildare Catholic College,15200,1,1,0
1687,2014,Kildare Catholic College,15290,1,1,0
1688,2014,Kildare Catholic College,15370,2,2,0
1689,2014,Kildare Catholic College,15380,2,0,2
1690,2014,Kildare Catholic College,15020,1,1,0
1691,2014,Karabar High School Distance Education Centre,16090,1,0,1
1692,2014,Karabar High School Distance Education Centre,15235,1,0,1
1693,2014,Karabar High School Distance Education Centre,15670,1,0,1
1694,2014,Karabar High School Distance Education Centre,15250,2,2,0
1695,2014,Karabar High School Distance Education Centre,15350,2,0,2
1696,2014,Karabar High School Distance Education Centre,15400,1,0,1
1697,2014,Karabar High School Distance Education Centre,15190,1,1,0
1698,2014,Karabar High School Distance Education Centre,15670,1,0,1
1699,2014,Karabar High School Distance Education Centre,16080,1,0,1
1700,2014,Karabar High School Distance Education Centre,15110,1,1,0
1701,2014,Snowy Mountains Grammar School,15090,2,0,2
1702,2014,Rouse Hill Anglican College,15235,1,0,1
1703,2014,Rouse Hill Anglican College,15040,1,0,1
1704,2014,Rouse Hill Anglican College,15250,2,0,2
1705,2014,Rouse Hill Anglican College,15400,2,1,1
1706,2014,Rouse Hill Anglican College,15235,1,0,1
1707,2014,Rouse Hill Anglican College,15250,1,0,1
1708,2014,Rouse Hill Anglican College,15050,1,1,0
1709,2014,Rouse Hill Anglican College,15320,2,0,2
1710,2014,Rouse Hill Anglican College,15200,1,1,0
1711,2014,Rouse Hill Anglican College,15330,1,1,0
1712,2014,Rouse Hill Anglican College,15220,1,0,1
1713,2014,Rouse Hill Anglican College,15240,3,0,3
1714,2014,Rouse Hill Anglican College,15030,1,1,0
1715,2014,Rouse Hill Anglican College,15260,1,1,0
1716,2014,Masada College,15360,1,1,0
1717,2014,Masada College,27299,1,1,0
1718,2014,Masada College,15190,1,0,1
1719,2014,Masada College,15180,3,2,1
1720,2014,Masada College,15235,2,2,0
1721,2014,Masada College,15270,1,0,1
1722,2014,Masada College,15040,9,8,1
1723,2014,Masada College,15250,1,0,1
1724,2014,Masada College,15350,3,1,2
1725,2014,Masada College,15280,1,0,1
1726,2014,Masada College,15400,6,3,3
1727,2014,Masada College,15235,1,1,0
1728,2014,Masada College,15250,2,1,1
1729,2014,Masada College,15160,1,0,1
1730,2014,Masada College,15290,1,0,1
1731,2014,Masada College,15080,2,2,0
1732,2014,Masada College,16000,5,2,3
1733,2014,Masada College,15050,1,0,1
1734,2014,Masada College,15320,2,1,1
1735,2014,Masada College,15400,3,1,2
1736,2014,Masada College,15350,2,2,0
1737,2014,Masada College,15140,8,3,5
1738,2014,Masada College,15240,6,4,2
1739,2014,Masada College,15080,1,1,0
1740,2014,Masada College,15240,6,3,3
1741,2014,Masada College,15110,1,1,0
1742,2014,Masada College,15280,2,2,0
1743,2014,Masada College,15260,1,1,0
1744,2014,Masada College,15290,1,1,0
1745,2014,Masada College,26599,1,1,0
1746,2014,Masada College,15600,1,1,0
1747,2014,Masada College,15170,2,1,1
1748,2014,Masada College,15110,3,2,1
1749,2014,Masada College,15040,1,1,0
1750,2014,Trinity Catholic College,15380,1,1,0
1751,2014,Trinity Catholic College,15340,1,0,1
1752,2014,Trinity Catholic College,15220,3,1,2
1753,2014,Trinity Catholic College,15180,1,1,0
1754,2014,Trinity Catholic College,15235,1,0,1
1755,2014,Trinity Catholic College,15040,2,0,2
1756,2014,Trinity Catholic College,16130,1,1,0
1757,2014,Trinity Catholic College,15250,5,4,1
1758,2014,Trinity Catholic College,15280,6,1,5
1759,2014,Trinity Catholic College,15400,1,1,0
1760,2014,Trinity Catholic College,15235,2,2,0
1761,2014,Trinity Catholic College,15250,7,5,2
1762,2014,Trinity Catholic College,15050,5,3,2
1763,2014,Trinity Catholic College,15320,1,0,1
1764,2014,Trinity Catholic College,15320,1,1,0
1765,2014,Trinity Catholic College,15270,1,1,0
1766,2014,Trinity Catholic College,15330,2,1,1
1767,2014,Trinity Catholic College,15140,7,1,6
1768,2014,Trinity Catholic College,15240,9,5,4
1769,2014,Trinity Catholic College,15240,7,3,4
1770,2014,Trinity Catholic College,15030,6,3,3
1771,2014,Trinity Catholic College,15280,1,0,1
1772,2014,Trinity Catholic College,15260,3,3,0
1773,2014,Trinity Catholic College,15370,19,4,15
1774,2014,Trinity Catholic College,15380,2,0,2
1775,2014,Trinity Catholic College,15170,1,0,1
1776,2014,Trinity Catholic College,15020,1,0,1
1777,2014,Trinity Catholic College,15260,1,0,1
1778,2014,Trinity Catholic College,15020,9,2,7
1779,2014,St Paul's International College,15240,1,1,0
1780,2014,Fort Street High School,15050,5,3,2
1781,2014,Fort Street High School,15120,5,4,1
1782,2014,Fort Street High School,27299,3,1,2
1783,2014,Fort Street High School,15720,4,2,2
1784,2014,Fort Street High School,15190,4,2,2
1785,2014,Fort Street High School,15220,12,4,8
1786,2014,Fort Street High School,15680,3,2,1
1787,2014,Fort Street High School,15310,1,1,0
1788,2014,Fort Street High School,15710,2,1,1
1789,2014,Fort Street High School,15720,1,1,0
1790,2014,Fort Street High School,15270,7,3,4
1791,2014,Fort Street High School,15090,2,0,2
1792,2014,Fort Street High School,15690,3,2,1
1793,2014,Fort Street High School,15680,1,0,1
1794,2014,Fort Street High School,15250,30,19,11
1795,2014,Fort Street High School,15400,2,0,2
1796,2014,Fort Street High School,15300,2,2,0
1797,2014,Fort Street High School,15250,23,14,9
1798,2014,Fort Street High School,15300,1,0,1
1799,2014,Fort Street High School,15160,16,6,10
1800,2014,Fort Street High School,15330,3,3,0
1801,2014,Fort Street High School,15050,14,12,2
1802,2014,Fort Street High School,15160,3,0,3
1803,2014,Fort Street High School,15140,2,1,1
1804,2014,Fort Street High School,15270,2,1,1
1805,2014,Fort Street High School,15400,2,0,2
1806,2014,Fort Street High School,15330,12,9,3
1807,2014,Fort Street High School,15140,41,17,24
1808,2014,Fort Street High School,15220,4,4,0
1809,2014,Fort Street High School,15240,40,22,18
1810,2014,Fort Street High School,15240,21,11,10
1811,2014,Fort Street High School,15900,1,1,0
1812,2014,Fort Street High School,15030,13,6,7
1813,2014,Fort Street High School,15280,6,1,5
1814,2014,Fort Street High School,15260,15,11,4
1815,2014,Fort Street High School,26599,8,3,5
1816,2014,Fort Street High School,15370,1,0,1
1817,2014,Fort Street High School,15170,7,2,5
1818,2014,Fort Street High School,15310,3,2,1
1819,2014,Fort Street High School,15710,5,3,2
1820,2014,Fort Street High School,15260,11,10,1
1821,2014,Fort Street High School,15110,17,11,6
1822,2014,Fort Street High School,15020,9,2,7
1823,2014,Fort Street High School,15040,8,4,4
1824,2014,Oxford Falls Grammar School,15190,1,1,0
1825,2014,Oxford Falls Grammar School,15220,3,2,1
1826,2014,Oxford Falls Grammar School,15710,1,1,0
1827,2014,Oxford Falls Grammar School,15235,2,1,1
1828,2014,Oxford Falls Grammar School,15040,5,3,2
1829,2014,Oxford Falls Grammar School,15400,2,0,2
1830,2014,Oxford Falls Grammar School,15235,5,4,1
1831,2014,Oxford Falls Grammar School,15250,1,1,0
1832,2014,Oxford Falls Grammar School,15160,1,0,1
1833,2014,Oxford Falls Grammar School,15290,2,2,0
1834,2014,Oxford Falls Grammar School,15050,1,1,0
1835,2014,Oxford Falls Grammar School,16100,1,0,1
1836,2014,Oxford Falls Grammar School,15270,1,0,1
1837,2014,Oxford Falls Grammar School,15200,1,1,0
1838,2014,Oxford Falls Grammar School,15330,1,1,0
1839,2014,Oxford Falls Grammar School,15140,4,4,0
1840,2014,Oxford Falls Grammar School,15220,1,1,0
1841,2014,Oxford Falls Grammar School,15240,3,2,1
1842,2014,Oxford Falls Grammar School,15240,1,1,0
1843,2014,Oxford Falls Grammar School,15030,1,1,0
1844,2014,Oxford Falls Grammar School,15200,2,2,0
1845,2014,Oxford Falls Grammar School,15310,2,1,1
1846,2014,Oxford Falls Grammar School,15020,1,0,1
1847,2014,Oxford Falls Grammar School,15110,1,1,0
1848,2014,Oxford Falls Grammar School,15020,1,1,0
1849,2014,St Andrew's Cathedral School,15090,1,1,0
1850,2014,St Andrew's Cathedral School,15360,2,2,0
1851,2014,St Andrew's Cathedral School,15760,1,1,0
1852,2014,St Andrew's Cathedral School,15220,2,1,1
1853,2014,St Andrew's Cathedral School,15680,1,0,1
1854,2014,St Andrew's Cathedral School,15310,1,1,0
1855,2014,St Andrew's Cathedral School,15235,3,0,3
1856,2014,St Andrew's Cathedral School,15270,4,4,0
1857,2014,St Andrew's Cathedral School,15090,2,2,0
1858,2014,St Andrew's Cathedral School,15690,1,0,1
1859,2014,St Andrew's Cathedral School,15040,6,4,2
1860,2014,St Andrew's Cathedral School,15250,2,2,0
1861,2014,St Andrew's Cathedral School,15280,1,1,0
1862,2014,St Andrew's Cathedral School,15300,2,1,1
1863,2014,St Andrew's Cathedral School,15235,7,7,0
1864,2014,St Andrew's Cathedral School,15250,2,2,0
1865,2014,St Andrew's Cathedral School,15160,4,4,0
1866,2014,St Andrew's Cathedral School,15290,1,0,1
1867,2014,St Andrew's Cathedral School,15080,3,3,0
1868,2014,St Andrew's Cathedral School,15160,1,1,0
1869,2014,St Andrew's Cathedral School,15320,2,1,1
1870,2014,St Andrew's Cathedral School,15270,3,3,0
1871,2014,St Andrew's Cathedral School,15330,1,1,0
1872,2014,St Andrew's Cathedral School,15350,6,3,3
1873,2014,St Andrew's Cathedral School,15140,8,8,0
1874,2014,St Andrew's Cathedral School,15220,3,3,0
1875,2014,St Andrew's Cathedral School,15240,6,6,0
1876,2014,St Andrew's Cathedral School,15240,5,3,2
1877,2014,St Andrew's Cathedral School,15030,1,1,0
1878,2014,St Andrew's Cathedral School,15280,2,2,0
1879,2014,St Andrew's Cathedral School,15290,1,1,0
1880,2014,St Andrew's Cathedral School,15170,4,3,1
1881,2014,St Andrew's Cathedral School,15310,3,1,2
1882,2014,St Andrew's Cathedral School,15100,1,1,0
1883,2014,St Andrew's Cathedral School,15100,1,0,1
1884,2014,St Andrew's Cathedral School,15260,1,1,0
1885,2014,St Andrew's Cathedral School,15110,2,2,0
1886,2014,St Andrew's Cathedral School,15020,6,6,0
1887,2014,St Andrew's Cathedral School,15040,3,2,1
1888,2014,Baulkham Hills High School,15360,2,2,0
1889,2014,Baulkham Hills High School,15120,8,7,1
1890,2014,Baulkham Hills High School,15170,1,1,0
1891,2014,Baulkham Hills High School,15220,17,8,9
1892,2014,Baulkham Hills High School,15850,3,0,3
1893,2014,Baulkham Hills High School,15910,6,3,3
1894,2014,Baulkham Hills High School,15310,2,2,0
1895,2014,Baulkham Hills High School,15360,1,1,0
1896,2014,Baulkham Hills High School,15270,8,3,5
1897,2014,Baulkham Hills High School,15090,2,2,0
1898,2014,Baulkham Hills High School,15900,6,3,3
1899,2014,Baulkham Hills High School,15040,3,1,2
1900,2014,Baulkham Hills High School,15250,29,15,14
1901,2014,Baulkham Hills High School,15280,2,0,2
1902,2014,Baulkham Hills High School,15400,4,0,4
1903,2014,Baulkham Hills High School,15300,6,4,2
1904,2014,Baulkham Hills High School,15250,94,60,34
1905,2014,Baulkham Hills High School,15300,5,1,4
1906,2014,Baulkham Hills High School,15160,41,14,27
1907,2014,Baulkham Hills High School,15330,4,4,0
1908,2014,Baulkham Hills High School,15050,63,34,29
1909,2014,Baulkham Hills High School,15320,5,2,3
1910,2014,Baulkham Hills High School,15160,2,0,2
1911,2014,Baulkham Hills High School,15320,4,1,3
1912,2014,Baulkham Hills High School,15140,1,0,1
1913,2014,Baulkham Hills High School,15740,1,1,0
1914,2014,Baulkham Hills High School,15270,3,1,2
1915,2014,Baulkham Hills High School,15400,1,0,1
1916,2014,Baulkham Hills High School,15330,54,39,15
1917,2014,Baulkham Hills High School,15140,87,39,48
1918,2014,Baulkham Hills High School,15220,2,2,0
1919,2014,Baulkham Hills High School,15240,41,20,21
1920,2014,Baulkham Hills High School,15240,18,11,7
1921,2014,Baulkham Hills High School,15030,16,7,9
1922,2014,Baulkham Hills High School,15110,14,4,10
1923,2014,Baulkham Hills High School,15280,1,0,1
1924,2014,Baulkham Hills High School,15260,21,14,7
1925,2014,Baulkham Hills High School,15830,5,2,3
1926,2014,Baulkham Hills High School,15380,1,0,1
1927,2014,Baulkham Hills High School,15170,4,2,2
1928,2014,Baulkham Hills High School,15310,5,2,3
1929,2014,Baulkham Hills High School,15830,3,0,3
1930,2014,Baulkham Hills High School,15120,1,1,0
1931,2014,Baulkham Hills High School,15260,46,29,17
1932,2014,Baulkham Hills High School,15110,11,4,7
1933,2014,Baulkham Hills High School,15020,6,3,3
1934,2014,Randwick Boys High School,15250,2,2,0
1935,2014,Randwick Boys High School,15250,2,2,0
1936,2014,Randwick Boys High School,15050,2,1,1
1937,2014,Randwick Boys High School,15270,1,1,0
1938,2014,Randwick Boys High School,15330,1,1,0
1939,2014,Randwick Boys High School,15140,1,1,0
1940,2014,Randwick Boys High School,15240,1,1,0
1941,2014,Randwick Boys High School,15240,2,1,1
1942,2014,Randwick Boys High School,15030,1,0,1
1943,2014,Randwick Boys High School,15820,1,1,0
1944,2014,Randwick Boys High School,15020,2,2,0
1945,2014,Randwick Boys High School,15260,1,1,0
1946,2014,Randwick Boys High School,15020,2,2,0
1947,2014,St Euphemia College,15220,2,1,1
1948,2014,St Euphemia College,15180,2,0,2
1949,2014,St Euphemia College,15980,2,0,2
1950,2014,St Euphemia College,15160,4,0,4
1951,2014,St Euphemia College,15080,2,0,2
1952,2014,St Euphemia College,15160,1,1,0
1953,2014,St Euphemia College,15320,2,0,2
1954,2014,St Euphemia College,15980,2,1,1
1955,2014,St Euphemia College,15140,6,1,5
1956,2014,St Euphemia College,15220,1,0,1
1957,2014,St Euphemia College,15240,1,0,1
1958,2014,St Euphemia College,15080,3,1,2
1959,2014,St Euphemia College,15240,1,1,0
1960,2014,St Euphemia College,26599,1,1,0
1961,2014,St Euphemia College,15990,5,1,4
1962,2014,St Euphemia College,16050,1,1,0
1963,2014,St Euphemia College,15020,2,0,2
1964,2014,Mountain View Adventist College,15235,1,0,1
1965,2014,Mountain View Adventist College,15240,1,1,0
1966,2014,O'Connor Catholic College,15250,1,1,0
1967,2014,O'Connor Catholic College,15290,1,1,0
1968,2014,O'Connor Catholic College,15080,1,0,1
1969,2014,O'Connor Catholic College,26599,2,0,2
1970,2014,O'Connor Catholic College,15310,1,0,1
1971,2014,O'Connor Catholic College,15020,1,0,1
1972,2014,O'Connor Catholic College,15040,1,0,1
1973,2014,Sydney Girls High School,15090,1,0,1
1974,2014,Sydney Girls High School,15120,2,0,2
1975,2014,Sydney Girls High School,15170,2,0,2
1976,2014,Sydney Girls High School,15220,18,0,18
1977,2014,Sydney Girls High School,15880,1,0,1
1978,2014,Sydney Girls High School,15680,6,0,6
1979,2014,Sydney Girls High School,15910,4,0,4
1980,2014,Sydney Girls High School,15310,1,0,1
1981,2014,Sydney Girls High School,15710,1,0,1
1982,2014,Sydney Girls High School,15270,20,0,20
1983,2014,Sydney Girls High School,15090,5,0,5
1984,2014,Sydney Girls High School,15900,4,0,4
1985,2014,Sydney Girls High School,15690,5,0,5
1986,2014,Sydney Girls High School,15680,11,0,11
1987,2014,Sydney Girls High School,15690,1,0,1
1988,2014,Sydney Girls High School,15250,11,0,11
1989,2014,Sydney Girls High School,15280,7,0,7
1990,2014,Sydney Girls High School,15400,10,0,10
1991,2014,Sydney Girls High School,15300,4,0,4
1992,2014,Sydney Girls High School,15250,50,1,49
1993,2014,Sydney Girls High School,15160,47,1,46
1994,2014,Sydney Girls High School,15330,3,0,3
1995,2014,Sydney Girls High School,15050,33,1,32
1996,2014,Sydney Girls High School,15160,10,1,9
1997,2014,Sydney Girls High School,15140,2,0,2
1998,2014,Sydney Girls High School,15270,10,0,10
1999,2014,Sydney Girls High School,15400,1,0,1
2000,2014,Sydney Girls High School,15330,8,0,8
2001,2014,Sydney Girls High School,15140,96,3,93
2002,2014,Sydney Girls High School,15220,8,0,8
2003,2014,Sydney Girls High School,15210,1,0,1
2004,2014,Sydney Girls High School,15390,6,1,5
2005,2014,Sydney Girls High School,15240,23,1,22
2006,2014,Sydney Girls High School,15240,35,2,33
2007,2014,Sydney Girls High School,15555,6,0,6
2008,2014,Sydney Girls High School,15030,17,0,17
2009,2014,Sydney Girls High School,15280,10,0,10
2010,2014,Sydney Girls High School,15260,13,1,12
2011,2014,Sydney Girls High School,15850,1,0,1
2012,2014,Sydney Girls High School,15290,1,0,1
2013,2014,Sydney Girls High School,15830,6,0,6
2014,2014,Sydney Girls High School,15170,4,0,4
2015,2014,Sydney Girls High School,15310,5,0,5
2016,2014,Sydney Girls High School,15830,1,0,1
2017,2014,Sydney Girls High School,15260,16,0,16
2018,2014,Sydney Girls High School,15110,9,1,8
2019,2014,Sydney Girls High School,15020,13,0,13
2020,2014,The McDonald College,15090,2,0,2
2021,2014,The McDonald College,15170,1,0,1
2022,2014,The McDonald College,15090,1,1,0
2023,2014,The McDonald College,15040,2,1,1
2024,2014,The McDonald College,15400,3,1,2
2025,2014,The McDonald College,15235,2,1,1
2026,2014,The McDonald College,15290,5,2,3
2027,2014,The McDonald College,15290,2,1,1
2028,2014,The McDonald College,15020,2,1,1
2029,2014,The McDonald College,15020,2,0,2
2030,2014,Elizabeth Macarthur High School,15060,1,0,1
2031,2014,Elizabeth Macarthur High School,15350,3,0,3
2032,2014,Denison College of Secondary Education Kelso High Campus,15235,1,0,1
2033,2014,Denison College of Secondary Education Kelso High Campus,15290,1,0,1
2034,2014,St John Paul II Catholic College (Nirimba),15235,1,0,1
2035,2014,St John Paul II Catholic College (Nirimba),15360,1,1,0
2036,2014,St John Paul II Catholic College (Nirimba),15250,1,1,0
2037,2014,St John Paul II Catholic College (Nirimba),15235,1,1,0
2038,2014,St John Paul II Catholic College (Nirimba),15050,1,1,0
2039,2014,St John Paul II Catholic College (Nirimba),15320,3,1,2
2040,2014,St John Paul II Catholic College (Nirimba),15270,2,1,1
2041,2014,St John Paul II Catholic College (Nirimba),15350,2,0,2
2042,2014,St John Paul II Catholic College (Nirimba),15140,3,2,1
2043,2014,St John Paul II Catholic College (Nirimba),15240,1,1,0
2044,2014,St John Paul II Catholic College (Nirimba),15030,1,0,1
2045,2014,St John Paul II Catholic College (Nirimba),15380,1,1,0
2046,2014,St John Paul II Catholic College (Nirimba),15020,1,1,0
2047,2014,Marcellin College,15170,1,1,0
2048,2014,Marcellin College,15190,4,4,0
2049,2014,Marcellin College,15220,1,1,0
2050,2014,Marcellin College,15270,2,2,0
2051,2014,Marcellin College,15040,2,2,0
2052,2014,Marcellin College,15250,2,2,0
2053,2014,Marcellin College,15370,1,1,0
2054,2014,Marcellin College,15400,2,2,0
2055,2014,Marcellin College,15235,1,1,0
2056,2014,Marcellin College,15250,6,6,0
2057,2014,Marcellin College,15160,7,7,0
2058,2014,Marcellin College,15290,8,8,0
2059,2014,Marcellin College,15080,1,1,0
2060,2014,Marcellin College,15330,3,3,0
2061,2014,Marcellin College,15050,2,2,0
2062,2014,Marcellin College,15320,1,1,0
2063,2014,Marcellin College,15160,1,1,0
2064,2014,Marcellin College,15320,2,2,0
2065,2014,Marcellin College,15140,2,2,0
2066,2014,Marcellin College,15270,2,2,0
2067,2014,Marcellin College,15330,1,1,0
2068,2014,Marcellin College,15140,12,12,0
2069,2014,Marcellin College,15190,1,1,0
2070,2014,Marcellin College,15210,1,1,0
2071,2014,Marcellin College,15240,3,3,0
2072,2014,Marcellin College,15080,1,1,0
2073,2014,Marcellin College,15240,6,6,0
2074,2014,Marcellin College,15030,2,2,0
2075,2014,Marcellin College,15370,13,13,0
2076,2014,Marcellin College,15170,1,1,0
2077,2014,Marcellin College,15260,2,2,0
2078,2014,Marcellin College,15110,2,2,0
2079,2014,Marcellin College,15020,3,3,0
2080,2014,Marcellin College,15040,3,3,0
2081,2014,Kingsgrove High School,15220,1,0,1
2082,2014,Kingsgrove High School,15150,1,1,0
2083,2014,Kingsgrove High School,15130,1,0,1
2084,2014,Kingsgrove High School,15250,1,1,0
2085,2014,Kingsgrove High School,15400,1,0,1
2086,2014,Kingsgrove High School,15235,1,0,1
2087,2014,Kingsgrove High School,15290,1,0,1
2088,2014,Kingsgrove High School,15050,1,1,0
2089,2014,Kingsgrove High School,15320,2,0,2
2090,2014,Kingsgrove High School,15270,1,0,1
2091,2014,Kingsgrove High School,15140,5,0,5
2092,2014,Kingsgrove High School,15220,1,0,1
2093,2014,Kingsgrove High School,16080,1,1,0
2094,2014,Kingsgrove High School,15240,1,0,1
2095,2014,Kingsgrove High School,15240,2,2,0
2096,2014,Kingsgrove High School,15380,3,0,3
2097,2014,Kingsgrove High School,15020,1,0,1
2098,2014,Kingsgrove High School,15670,1,0,1
2099,2014,Kingsgrove High School,15110,2,0,2
2100,2014,Kingsgrove High School,15020,1,0,1
2101,2014,International Grammar School,15090,3,1,2
2102,2014,International Grammar School,15190,1,1,0
2103,2014,International Grammar School,15680,3,1,2
2104,2014,International Grammar School,15940,1,1,0
2105,2014,International Grammar School,15710,2,1,1
2106,2014,International Grammar School,15270,1,0,1
2107,2014,International Grammar School,15090,5,1,4
2108,2014,International Grammar School,15800,5,3,2
2109,2014,International Grammar School,15690,1,0,1
2110,2014,International Grammar School,15680,7,3,4
2111,2014,International Grammar School,15690,2,1,1
2112,2014,International Grammar School,15250,2,2,0
2113,2014,International Grammar School,15400,6,0,6
2114,2014,International Grammar School,15250,2,1,1
2115,2014,International Grammar School,15160,7,1,6
2116,2014,International Grammar School,15080,1,0,1
2117,2014,International Grammar School,15050,1,1,0
2118,2014,International Grammar School,15320,2,1,1
2119,2014,International Grammar School,15160,2,1,1
2120,2014,International Grammar School,15320,3,1,2
2121,2014,International Grammar School,15400,2,1,1
2122,2014,International Grammar School,15330,2,2,0
2123,2014,International Grammar School,15140,16,6,10
2124,2014,International Grammar School,15190,1,1,0
2125,2014,International Grammar School,16080,4,2,2
2126,2014,International Grammar School,15240,5,2,3
2127,2014,International Grammar School,15080,4,2,2
2128,2014,International Grammar School,15240,2,1,1
2129,2014,International Grammar School,15030,1,1,0
2130,2014,International Grammar School,15290,2,1,1
2131,2014,International Grammar School,15170,2,1,1
2132,2014,International Grammar School,15310,1,1,0
2133,2014,International Grammar School,15670,2,0,2
2134,2014,International Grammar School,15110,2,1,1
2135,2014,International Grammar School,15020,3,2,1
2136,2014,Abbotsleigh,15340,1,0,1
2137,2014,Abbotsleigh,15720,1,0,1
2138,2014,Abbotsleigh,15190,13,1,12
2139,2014,Abbotsleigh,15680,2,0,2
2140,2014,Abbotsleigh,15310,1,0,1
2141,2014,Abbotsleigh,15710,1,0,1
2142,2014,Abbotsleigh,15235,13,1,12
2143,2014,Abbotsleigh,15270,15,1,14
2144,2014,Abbotsleigh,15090,8,0,8
2145,2014,Abbotsleigh,15690,2,0,2
2146,2014,Abbotsleigh,15040,26,1,25
2147,2014,Abbotsleigh,15680,3,0,3
2148,2014,Abbotsleigh,15340,5,0,5
2149,2014,Abbotsleigh,15250,3,0,3
2150,2014,Abbotsleigh,15370,1,0,1
2151,2014,Abbotsleigh,15280,2,0,2
2152,2014,Abbotsleigh,15400,16,0,16
2153,2014,Abbotsleigh,15300,3,0,3
2154,2014,Abbotsleigh,15235,11,0,11
2155,2014,Abbotsleigh,15250,11,0,11
2156,2014,Abbotsleigh,15300,1,0,1
2157,2014,Abbotsleigh,15160,25,2,23
2158,2014,Abbotsleigh,15290,4,0,4
2159,2014,Abbotsleigh,15080,8,0,8
2160,2014,Abbotsleigh,15050,16,0,16
2161,2014,Abbotsleigh,15320,7,0,7
2162,2014,Abbotsleigh,15160,3,0,3
2163,2014,Abbotsleigh,15320,8,0,8
2164,2014,Abbotsleigh,15140,1,0,1
2165,2014,Abbotsleigh,15270,3,0,3
2166,2014,Abbotsleigh,15400,1,0,1
2167,2014,Abbotsleigh,15330,3,0,3
2168,2014,Abbotsleigh,15140,60,2,58
2169,2014,Abbotsleigh,15190,6,0,6
2170,2014,Abbotsleigh,15240,16,0,16
2171,2014,Abbotsleigh,15030,1,0,1
2172,2014,Abbotsleigh,15080,2,0,2
2173,2014,Abbotsleigh,15240,16,1,15
2174,2014,Abbotsleigh,15030,15,0,15
2175,2014,Abbotsleigh,15280,10,2,8
2176,2014,Abbotsleigh,15260,1,0,1
2177,2014,Abbotsleigh,15290,2,0,2
2178,2014,Abbotsleigh,15820,1,0,1
2179,2014,Abbotsleigh,15370,4,0,4
2180,2014,Abbotsleigh,15380,2,0,2
2181,2014,Abbotsleigh,15170,1,0,1
