,year,school,subject,t_band6,t_male,t_female
1438,2015,Kingsgrove High School,15235,2,2,0
1439,2015,Kingsgrove High School,15020,1,0,1
1440,2015,Australian Islamic College of Sydney,15040,1,0,1
1441,2015,West Wallsend High School,15290,1,1,0
1442,2015,West Wallsend High School,15235,1,0,1
1443,2015,Patrician Brothers' College Blacktown,15140,1,1,0
1444,2015,Patrician Brothers' College Blacktown,15400,1,1,0
1445,2015,Patrician Brothers' College Blacktown,15370,1,1,0
1446,2015,Patrician Brothers' College Blacktown,15250,2,2,0
1447,2015,Patrician Brothers' College Blacktown,15200,1,1,0
1448,2015,Patrician Brothers' College Blacktown,15040,1,1,0
1449,2015,Patrician Brothers' College Blacktown,15160,1,1,0
1450,2015,Patrician Brothers' College Blacktown,15235,1,1,0
1451,2015,The Scots School,15050,1,1,0
1452,2015,The Scots School,15010,2,0,2
1453,2015,The Scots School,15370,1,0,1
1454,2015,The Scots School,15320,2,0,2
1455,2015,The Scots School,15080,1,0,1
1456,2015,Marsden High School,15350,3,2,1
1457,2015,Marsden High School,15885,1,0,1
1458,2015,Marsden High School,15060,1,0,1
1459,2015,Marsden High School,15820,4,1,3
1460,2015,Marsden High School,15550,2,0,2
1461,2015,Marsden High School,15040,1,1,0
1462,2015,Marsden High School,15320,2,2,0
1463,2015,Marsden High School,15020,1,0,1
1464,2015,Westfields Sports High School,15290,1,0,1
1465,2015,Westfields Sports High School,15240,8,4,4
1466,2015,Westfields Sports High School,15070,4,1,3
1467,2015,Westfields Sports High School,15350,2,0,2
1468,2015,Westfields Sports High School,15120,2,1,1
1469,2015,Westfields Sports High School,15220,2,1,1
1470,2015,Westfields Sports High School,15030,1,1,0
1471,2015,Westfields Sports High School,15820,1,0,1
1472,2015,Westfields Sports High School,15250,6,2,4
1473,2015,Westfields Sports High School,15200,2,1,1
1474,2015,Westfields Sports High School,15040,5,2,3
1475,2015,Westfields Sports High School,26579,2,2,0
1476,2015,Westfields Sports High School,15320,2,0,2
1477,2015,Westfields Sports High School,15160,1,0,1
1478,2015,Westfields Sports High School,15020,4,0,4
1479,2015,Sydney Institute - Randwick College,15110,1,0,1
1480,2015,Sydney Institute - Randwick College,15220,1,0,1
1481,2015,Sydney Institute - Randwick College,15040,1,0,1
1482,2015,Sydney Institute - Randwick College,15980,1,0,1
1483,2015,Robert Townson High School,15290,3,2,1
1484,2015,Robert Townson High School,15090,1,0,1
1485,2015,Robert Townson High School,15400,1,0,1
1486,2015,St Spyridon College,15050,1,1,0
1487,2015,St Spyridon College,15290,1,1,0
1488,2015,St Spyridon College,15240,5,2,3
1489,2015,St Spyridon College,15580,1,1,0
1490,2015,St Spyridon College,15260,1,1,0
1491,2015,St Spyridon College,15220,2,1,1
1492,2015,St Spyridon College,15030,2,2,0
1493,2015,St Spyridon College,16050,2,0,2
1494,2015,St Spyridon College,15250,1,1,0
1495,2015,St Spyridon College,15040,2,2,0
1496,2015,St Spyridon College,15990,3,1,2
1497,2015,St Spyridon College,15980,3,0,3
1498,2015,St Spyridon College,15320,4,2,2
1499,2015,St Spyridon College,15270,1,1,0
1500,2015,Lindisfarne Anglican Grammar School,15240,1,0,1
1501,2015,Lindisfarne Anglican Grammar School,15400,1,1,0
1502,2015,Lindisfarne Anglican Grammar School,15030,1,0,1
1503,2015,Lindisfarne Anglican Grammar School,15250,2,2,0
1504,2015,Lindisfarne Anglican Grammar School,15040,1,0,1
1505,2015,Lindisfarne Anglican Grammar School,15320,1,0,1
1506,2015,Lindisfarne Anglican Grammar School,15340,4,2,2
1507,2015,Lindisfarne Anglican Grammar School,15080,1,1,0
1508,2015,Rouse Hill Anglican College,15290,2,0,2
1509,2015,Rouse Hill Anglican College,15835,1,0,1
1510,2015,Rouse Hill Anglican College,15350,2,1,1
1511,2015,Rouse Hill Anglican College,15060,1,0,1
1512,2015,Rouse Hill Anglican College,15360,1,1,0
1513,2015,Rouse Hill Anglican College,15040,1,1,0
1514,2015,Rouse Hill Anglican College,15270,1,1,0
1515,2015,Rouse Hill Anglican College,15235,1,0,1
1516,2015,Murrumburrah High School,15235,1,1,0
1517,2015,Liverpool Girls High School,15050,1,0,1
1518,2015,Liverpool Girls High School,15290,1,0,1
1519,2015,Liverpool Girls High School,15240,1,0,1
1520,2015,Liverpool Girls High School,15210,2,1,1
1521,2015,Liverpool Girls High School,15150,1,0,1
1522,2015,Liverpool Girls High School,15260,1,0,1
1523,2015,Liverpool Girls High School,15510,1,0,1
1524,2015,Liverpool Girls High School,15140,7,0,7
1525,2015,Liverpool Girls High School,15280,2,0,2
1526,2015,Liverpool Girls High School,15220,6,0,6
1527,2015,Liverpool Girls High School,15400,1,0,1
1528,2015,Liverpool Girls High School,16070,1,0,1
1529,2015,Liverpool Girls High School,15250,1,0,1
1530,2015,Liverpool Girls High School,15660,2,0,2
1531,2015,Liverpool Girls High School,15520,1,0,1
1532,2015,Liverpool Girls High School,15320,1,0,1
1533,2015,Liverpool Girls High School,15270,2,0,2
1534,2015,Liverpool Girls High School,15235,1,0,1
1535,2015,Liverpool Girls High School,15020,3,0,3
1536,2015,Liverpool Girls High School,15380,1,0,1
1537,2015,Patrician Brothers' College Fairfield,15050,1,1,0
1538,2015,Patrician Brothers' College Fairfield,15290,5,5,0
1539,2015,Patrician Brothers' College Fairfield,15240,15,14,1
1540,2015,Patrician Brothers' College Fairfield,15260,2,2,0
1541,2015,Patrician Brothers' College Fairfield,15140,6,6,0
1542,2015,Patrician Brothers' College Fairfield,15220,7,7,0
1543,2015,Patrician Brothers' College Fairfield,15030,1,1,0
1544,2015,Patrician Brothers' College Fairfield,15370,4,4,0
1545,2015,Patrician Brothers' College Fairfield,16080,1,1,0
1546,2015,Patrician Brothers' College Fairfield,15250,10,10,0
1547,2015,Patrician Brothers' College Fairfield,15040,5,5,0
1548,2015,Patrician Brothers' College Fairfield,15160,3,3,0
1549,2015,Patrician Brothers' College Fairfield,15340,4,4,0
1550,2015,Patrician Brothers' College Fairfield,15380,1,1,0
1551,2015,Broken Hill High School,15290,1,0,1
1552,2015,Broken Hill High School,15060,2,1,1
1553,2015,Corpus Christi Catholic High School,15290,1,1,0
1554,2015,Corpus Christi Catholic High School,15240,1,1,0
1555,2015,Corpus Christi Catholic High School,15330,1,1,0
1556,2015,Corpus Christi Catholic High School,15140,1,0,1
1557,2015,Corpus Christi Catholic High School,15130,1,1,0
1558,2015,Corpus Christi Catholic High School,15030,1,1,0
1559,2015,Corpus Christi Catholic High School,15370,1,0,1
1560,2015,Corpus Christi Catholic High School,15250,2,2,0
1561,2015,Corpus Christi Catholic High School,15200,1,0,1
1562,2015,Corpus Christi Catholic High School,26579,1,0,1
1563,2015,Corpus Christi Catholic High School,15340,1,1,0
1564,2015,Corpus Christi Catholic High School,15235,4,2,2
1565,2015,Kildare Catholic College,15290,1,0,1
1566,2015,Kildare Catholic College,15190,2,1,1
1567,2015,Kildare Catholic College,15060,5,0,5
1568,2015,Kildare Catholic College,26199,1,0,1
1569,2015,Kildare Catholic College,15140,9,0,9
1570,2015,Kildare Catholic College,15280,1,0,1
1571,2015,Kildare Catholic College,15130,2,0,2
1572,2015,Kildare Catholic College,15220,2,0,2
1573,2015,Kildare Catholic College,27379,1,1,0
1574,2015,Kildare Catholic College,15400,1,0,1
1575,2015,Kildare Catholic College,15030,2,0,2
1576,2015,Kildare Catholic College,15370,6,1,5
1577,2015,Kildare Catholic College,15250,1,0,1
1578,2015,Kildare Catholic College,15320,6,0,6
1579,2015,Kildare Catholic College,15270,3,0,3
1580,2015,Kildare Catholic College,15340,2,1,1
1581,2015,Kildare Catholic College,15235,1,0,1
1582,2015,Kildare Catholic College,15080,1,1,0
1583,2015,Kildare Catholic College,15380,5,0,5
1584,2015,Northmead Creative and Performing Arts High School,15050,2,2,0
1585,2015,Northmead Creative and Performing Arts High School,15290,1,1,0
1586,2015,Northmead Creative and Performing Arts High School,15090,4,1,3
1587,2015,Northmead Creative and Performing Arts High School,15240,1,1,0
1588,2015,Northmead Creative and Performing Arts High School,15070,2,1,1
1589,2015,Northmead Creative and Performing Arts High School,15060,1,0,1
1590,2015,Northmead Creative and Performing Arts High School,15260,3,3,0
1591,2015,Northmead Creative and Performing Arts High School,15330,1,1,0
1592,2015,Northmead Creative and Performing Arts High School,15120,1,1,0
1593,2015,Northmead Creative and Performing Arts High School,15110,1,1,0
1594,2015,Northmead Creative and Performing Arts High School,15220,1,0,1
1595,2015,Northmead Creative and Performing Arts High School,15250,2,2,0
1596,2015,Northmead Creative and Performing Arts High School,15040,2,1,1
1597,2015,Northmead Creative and Performing Arts High School,15235,3,3,0
1598,2015,Bulahdelah Central School,15200,2,1,1
1599,2015,Lumen Christi Catholic College,15290,2,0,2
1600,2015,Lumen Christi Catholic College,15280,1,0,1
1601,2015,Lumen Christi Catholic College,15370,5,0,5
1602,2015,Lumen Christi Catholic College,15200,1,1,0
1603,2015,Lumen Christi Catholic College,15160,1,0,1
1604,2015,Lumen Christi Catholic College,15270,1,0,1
1605,2015,Lumen Christi Catholic College,15340,1,0,1
1606,2015,Lumen Christi Catholic College,15235,1,0,1
1607,2015,Lumen Christi Catholic College,15020,3,0,3
1608,2015,Lake Illawarra High School,15290,1,1,0
1609,2015,Moruya High School,15120,1,1,0
1610,2015,Moruya High School,15100,1,0,1
1611,2015,Moruya High School,15160,1,0,1
1612,2015,Erskine Park High School,15210,1,1,0
1613,2015,Erskine Park High School,15180,1,0,1
1614,2015,Erskine Park High School,15060,1,0,1
1615,2015,Erskine Park High School,15140,3,0,3
1616,2015,Erskine Park High School,15030,2,1,1
1617,2015,Erskine Park High School,15040,1,1,0
1618,2015,Erskine Park High School,26899,1,1,0
1619,2015,Erskine Park High School,15160,3,0,3
1620,2015,Erskine Park High School,15270,1,0,1
1621,2015,Erskine Park High School,15235,1,1,0
1622,2015,St Patrick's Marist College,15050,4,2,2
1623,2015,St Patrick's Marist College,15090,1,1,0
1624,2015,St Patrick's Marist College,15240,13,12,1
1625,2015,St Patrick's Marist College,15180,3,0,3
1626,2015,St Patrick's Marist College,15350,1,1,0
1627,2015,St Patrick's Marist College,15260,1,0,1
1628,2015,St Patrick's Marist College,15330,2,2,0
1629,2015,St Patrick's Marist College,15140,4,1,3
1630,2015,St Patrick's Marist College,16020,1,0,1
1631,2015,St Patrick's Marist College,15670,2,2,0
1632,2015,St Patrick's Marist College,15130,1,1,0
1633,2015,St Patrick's Marist College,15100,1,1,0
1634,2015,St Patrick's Marist College,15400,3,0,3
1635,2015,St Patrick's Marist College,15030,1,0,1
1636,2015,St Patrick's Marist College,15370,2,1,1
1637,2015,St Patrick's Marist College,15250,6,4,2
1638,2015,St Patrick's Marist College,15200,4,3,1
1639,2015,St Patrick's Marist College,15040,6,6,0
1640,2015,St Patrick's Marist College,15320,7,1,6
1641,2015,St Patrick's Marist College,15270,2,2,0
1642,2015,St Patrick's Marist College,15235,11,6,5
1643,2015,St Patrick's Marist College,15020,1,0,1
1644,2015,St Patrick's Marist College,15380,1,0,1
1645,2015,Quirindi High School,15200,2,2,0
1646,2015,Green Point Christian College,15050,1,1,0
1647,2015,Green Point Christian College,15290,1,1,0
1648,2015,Green Point Christian College,15240,3,1,2
1649,2015,Green Point Christian College,15350,2,0,2
1650,2015,Green Point Christian College,15260,1,1,0
1651,2015,Green Point Christian College,15330,2,2,0
1652,2015,Green Point Christian College,15390,1,0,1
1653,2015,Green Point Christian College,15140,4,1,3
1654,2015,Green Point Christian College,15220,6,1,5
1655,2015,Green Point Christian College,15250,2,2,0
1656,2015,Green Point Christian College,15040,2,0,2
1657,2015,Green Point Christian College,15320,1,0,1
1658,2015,Green Point Christian College,15160,2,0,2
1659,2015,Green Point Christian College,15270,2,0,2
1660,2015,Green Point Christian College,15340,1,1,0
1661,2015,Green Point Christian College,15235,4,2,2
1662,2015,Green Point Christian College,15380,3,1,2
1663,2015,Wyong Christian Community School,15240,2,2,0
1664,2015,Wyong Christian Community School,15235,1,0,1
1665,2015,Mosman High School,15050,1,0,1
1666,2015,Mosman High School,15290,2,1,1
1667,2015,Mosman High School,15090,4,3,1
1668,2015,Mosman High School,15240,8,5,3
1669,2015,Mosman High School,15170,4,3,1
1670,2015,Mosman High School,15190,1,0,1
1671,2015,Mosman High School,15540,1,0,1
1672,2015,Mosman High School,15350,2,0,2
1673,2015,Mosman High School,15710,1,0,1
1674,2015,Mosman High School,15310,3,3,0
1675,2015,Mosman High School,15390,2,0,2
1676,2015,Mosman High School,15140,11,4,7
1677,2015,Mosman High School,15280,1,0,1
1678,2015,Mosman High School,15670,1,1,0
1679,2015,Mosman High School,15220,3,1,2
1680,2015,Mosman High School,15400,9,1,8
1681,2015,Mosman High School,15030,1,1,0
1682,2015,Mosman High School,15800,1,0,1
1683,2015,Mosman High School,15300,2,2,0
1684,2015,Mosman High School,15880,1,0,1
1685,2015,Mosman High School,15820,1,1,0
1686,2015,Mosman High School,15550,1,0,1
1687,2015,Mosman High School,15250,2,1,1
1688,2015,Mosman High School,15200,5,4,1
1689,2015,Mosman High School,15040,4,1,3
1690,2015,Mosman High School,15320,1,1,0
1691,2015,Mosman High School,15160,14,4,10
1692,2015,Mosman High School,15270,1,1,0
1693,2015,Mosman High School,15340,3,1,2
1694,2015,Mosman High School,15235,4,2,2
1695,2015,Mosman High School,15080,5,2,3
1696,2015,Mosman High School,15020,5,1,4
1697,2015,Mullumbimby High School,15290,1,1,0
1698,2015,Mullumbimby High School,15090,1,0,1
1699,2015,Mullumbimby High School,15170,2,2,0
1700,2015,Mullumbimby High School,15250,1,1,0
1701,2015,Mullumbimby High School,15320,1,1,0
1702,2015,Central Coast Grammar School,15850,1,1,0
1703,2015,Central Coast Grammar School,15090,1,0,1
1704,2015,Central Coast Grammar School,15170,1,0,1
1705,2015,Central Coast Grammar School,15350,13,3,10
1706,2015,Central Coast Grammar School,15140,12,3,9
1707,2015,Central Coast Grammar School,15220,1,0,1
1708,2015,Central Coast Grammar School,15400,1,0,1
1709,2015,Central Coast Grammar School,15030,1,1,0
1710,2015,Central Coast Grammar School,15830,1,0,1
1711,2015,Central Coast Grammar School,15370,6,0,6
1712,2015,Central Coast Grammar School,15550,1,0,1
1713,2015,Central Coast Grammar School,15250,1,0,1
1714,2015,Central Coast Grammar School,15320,5,1,4
1715,2015,Central Coast Grammar School,15160,6,1,5
1716,2015,Central Coast Grammar School,15270,7,1,6
1717,2015,Central Coast Grammar School,15235,1,1,0
1718,2015,Central Coast Grammar School,15020,3,1,2
1719,2015,Orange Anglican Grammar School,15290,1,0,1
1720,2015,Orange Anglican Grammar School,15080,1,1,0
1721,2015,Mount Annan High School,15350,3,0,3
1722,2015,Mount Annan High School,15140,1,0,1
1723,2015,Mount Annan High School,15220,1,0,1
1724,2015,Mount Annan High School,15235,1,1,0
1725,2015,Masada College,15050,1,1,0
1726,2015,Masada College,15240,9,8,1
1727,2015,Masada College,15350,2,0,2
1728,2015,Masada College,15260,3,2,1
1729,2015,Masada College,15330,3,2,1
1730,2015,Masada College,15110,9,8,1
1731,2015,Masada College,15140,13,10,3
1732,2015,Masada College,15130,1,0,1
1733,2015,Masada College,15220,1,1,0
1734,2015,Masada College,15400,6,2,4
1735,2015,Masada College,15030,1,0,1
1736,2015,Masada College,16000,2,2,0
1737,2015,Masada College,15250,7,5,2
1738,2015,Masada College,15040,16,15,1
1739,2015,Masada College,15160,2,1,1
1740,2015,Masada College,15235,3,2,1
1741,2015,Masada College,15080,6,1,5
1742,2015,Masada College,15020,3,2,1
1743,2015,St Andrew's Christian School,27499,1,0,1
1744,2015,Roseville College,15050,3,0,3
1745,2015,Roseville College,15290,1,0,1
1746,2015,Roseville College,15090,8,0,8
1747,2015,Roseville College,15240,7,0,7
1748,2015,Roseville College,15180,6,0,6
1749,2015,Roseville College,15190,6,0,6
1750,2015,Roseville College,15330,2,0,2
1751,2015,Roseville College,15310,4,0,4
1752,2015,Roseville College,15110,1,0,1
1753,2015,Roseville College,15140,13,0,13
1754,2015,Roseville College,15280,2,0,2
1755,2015,Roseville College,15220,6,0,6
1756,2015,Roseville College,15400,4,0,4
1757,2015,Roseville College,15030,5,0,5
1758,2015,Roseville College,15800,1,0,1
1759,2015,Roseville College,15300,6,0,6
1760,2015,Roseville College,15680,3,0,3
1761,2015,Roseville College,15250,3,0,3
1762,2015,Roseville College,15040,9,0,9
1763,2015,Roseville College,15690,2,0,2
1764,2015,Roseville College,15320,7,0,7
1765,2015,Roseville College,15160,4,0,4
1766,2015,Roseville College,15270,6,0,6
1767,2015,Roseville College,15340,3,0,3
1768,2015,Roseville College,15235,12,0,12
1769,2015,Roseville College,15080,3,0,3
1770,2015,Roseville College,15020,5,0,5
1771,2015,Dubbo School of Distance Education,15290,1,0,1
1772,2015,Dubbo School of Distance Education,15220,1,1,0
1773,2015,Dubbo School of Distance Education,15340,1,1,0
1774,2015,Dubbo School of Distance Education,15235,1,0,1
1775,2015,Richard Johnson Anglican School,15290,1,1,0
1776,2015,Richard Johnson Anglican School,15240,2,2,0
1777,2015,Richard Johnson Anglican School,15170,1,0,1
1778,2015,Richard Johnson Anglican School,15060,2,0,2
1779,2015,Richard Johnson Anglican School,15330,1,1,0
1780,2015,Richard Johnson Anglican School,15120,3,3,0
1781,2015,Richard Johnson Anglican School,15140,3,2,1
1782,2015,Richard Johnson Anglican School,15400,1,0,1
1783,2015,Richard Johnson Anglican School,15250,2,2,0
1784,2015,Leeton High School,15240,2,1,1
1785,2015,Leeton High School,15220,1,0,1
1786,2015,Leeton High School,15040,1,0,1
1787,2015,Leeton High School,15320,1,1,0
1788,2015,Leeton High School,15160,1,0,1
1789,2015,Kincoppal - Rose Bay School of the Sacred Heart,15050,3,0,3
1790,2015,Kincoppal - Rose Bay School of the Sacred Heart,15290,4,0,4
1791,2015,Kincoppal - Rose Bay School of the Sacred Heart,15090,2,0,2
1792,2015,Kincoppal - Rose Bay School of the Sacred Heart,15240,10,1,9
1793,2015,Kincoppal - Rose Bay School of the Sacred Heart,15170,3,0,3
1794,2015,Kincoppal - Rose Bay School of the Sacred Heart,15110,2,0,2
1795,2015,Kincoppal - Rose Bay School of the Sacred Heart,15140,28,1,27
1796,2015,Kincoppal - Rose Bay School of the Sacred Heart,15280,3,1,2
1797,2015,Kincoppal - Rose Bay School of the Sacred Heart,15220,4,0,4
1798,2015,Kincoppal - Rose Bay School of the Sacred Heart,15400,9,0,9
1799,2015,Kincoppal - Rose Bay School of the Sacred Heart,15680,3,0,3
1800,2015,Kincoppal - Rose Bay School of the Sacred Heart,15820,1,0,1
1801,2015,Kincoppal - Rose Bay School of the Sacred Heart,15370,5,0,5
1802,2015,Kincoppal - Rose Bay School of the Sacred Heart,15550,1,0,1
1803,2015,Kincoppal - Rose Bay School of the Sacred Heart,15250,3,1,2
1804,2015,Kincoppal - Rose Bay School of the Sacred Heart,15040,7,0,7
1805,2015,Kincoppal - Rose Bay School of the Sacred Heart,15320,3,0,3
1806,2015,Kincoppal - Rose Bay School of the Sacred Heart,15160,18,0,18
1807,2015,Kincoppal - Rose Bay School of the Sacred Heart,15270,5,0,5
1808,2015,Kincoppal - Rose Bay School of the Sacred Heart,15235,3,0,3
1809,2015,Kincoppal - Rose Bay School of the Sacred Heart,15790,3,0,3
1810,2015,Kincoppal - Rose Bay School of the Sacred Heart,15380,6,0,6
1811,2015,Kyogle High School,15160,1,0,1
1812,2015,Kinross Wolaroi School,15050,4,1,3
1813,2015,Kinross Wolaroi School,15090,4,4,0
1814,2015,Kinross Wolaroi School,15240,6,5,1
1815,2015,Kinross Wolaroi School,15180,1,0,1
1816,2015,Kinross Wolaroi School,15190,7,2,5
1817,2015,Kinross Wolaroi School,15060,1,0,1
1818,2015,Kinross Wolaroi School,15260,1,1,0
1819,2015,Kinross Wolaroi School,15310,1,0,1
1820,2015,Kinross Wolaroi School,15390,3,0,3
1821,2015,Kinross Wolaroi School,15110,2,0,2
1822,2015,Kinross Wolaroi School,15140,5,1,4
1823,2015,Kinross Wolaroi School,15360,1,1,0
1824,2015,Kinross Wolaroi School,15220,1,1,0
1825,2015,Kinross Wolaroi School,15400,5,1,4
1826,2015,Kinross Wolaroi School,15030,1,0,1
1827,2015,Kinross Wolaroi School,15370,1,0,1
1828,2015,Kinross Wolaroi School,15900,1,0,1
1829,2015,Kinross Wolaroi School,15250,8,5,3
1830,2015,Kinross Wolaroi School,15200,2,2,0
1831,2015,Kinross Wolaroi School,15040,4,1,3
1832,2015,Kinross Wolaroi School,15320,9,1,8
1833,2015,Kinross Wolaroi School,15270,5,1,4
1834,2015,Kinross Wolaroi School,15235,6,4,2
1835,2015,Kinross Wolaroi School,15020,2,1,1
1836,2015,Coffs Harbour Christian Community School,15290,3,3,0
1837,2015,Coffs Harbour Christian Community School,15750,1,1,0
1838,2015,Coffs Harbour Christian Community School,15200,5,4,1
1839,2015,Coffs Harbour Christian Community School,15235,3,2,1
1840,2015,Magdalene Catholic High School,15050,1,1,0
1841,2015,Magdalene Catholic High School,15290,1,0,1
1842,2015,Magdalene Catholic High School,15180,4,0,4
1843,2015,Magdalene Catholic High School,15060,1,0,1
1844,2015,Magdalene Catholic High School,15330,1,1,0
1845,2015,Magdalene Catholic High School,15390,1,0,1
1846,2015,Magdalene Catholic High School,15140,5,3,2
1847,2015,Magdalene Catholic High School,15670,1,0,1
1848,2015,Magdalene Catholic High School,15220,2,1,1
1849,2015,Magdalene Catholic High School,15030,3,1,2
1850,2015,Magdalene Catholic High School,15250,1,1,0
1851,2015,Magdalene Catholic High School,15200,1,0,1
1852,2015,Magdalene Catholic High School,15320,6,2,4
1853,2015,Magdalene Catholic High School,15340,1,1,0
1854,2015,Magdalene Catholic High School,15235,1,0,1
1855,2015,Magdalene Catholic High School,15080,3,2,1
1856,2015,Magdalene Catholic High School,15380,3,0,3
1857,2015,Auburn Girls High School,15050,2,0,2
1858,2015,Auburn Girls High School,15240,1,0,1
1859,2015,Auburn Girls High School,15210,2,0,2
1860,2015,Auburn Girls High School,15060,3,0,3
1861,2015,Auburn Girls High School,15220,1,0,1
1862,2015,Auburn Girls High School,15270,1,0,1
1863,2015,Gosford High School,15050,6,4,2
1864,2015,Gosford High School,15090,9,4,5
1865,2015,Gosford High School,15240,23,13,10
1866,2015,Gosford High School,15210,2,2,0
1867,2015,Gosford High School,15170,4,1,3
1868,2015,Gosford High School,15180,7,0,7
1869,2015,Gosford High School,15350,7,2,5
1870,2015,Gosford High School,15710,1,1,0
1871,2015,Gosford High School,15260,10,6,4
1872,2015,Gosford High School,15330,7,6,1
1873,2015,Gosford High School,15310,1,0,1
1874,2015,Gosford High School,15390,5,0,5
1875,2015,Gosford High School,15110,1,1,0
1876,2015,Gosford High School,15140,27,9,18
1877,2015,Gosford High School,15280,1,1,0
1878,2015,Gosford High School,15670,5,0,5
1879,2015,Gosford High School,15360,4,4,0
1880,2015,Gosford High School,15010,3,1,2
1881,2015,Gosford High School,15220,3,2,1
1882,2015,Gosford High School,15400,12,2,10
1883,2015,Gosford High School,15030,3,0,3
1884,2015,Gosford High School,15830,1,0,1
1885,2015,Gosford High School,15300,1,0,1
1886,2015,Gosford High School,15680,3,1,2
1887,2015,Gosford High School,15250,19,11,8
1888,2015,Gosford High School,15040,8,5,3
1889,2015,Gosford High School,15700,4,1,3
1890,2015,Gosford High School,15320,4,0,4
1891,2015,Gosford High School,15160,9,2,7
1892,2015,Gosford High School,15270,11,4,7
1893,2015,Gosford High School,15340,10,5,5
1894,2015,Gosford High School,15235,16,4,12
1895,2015,Gosford High School,15020,9,1,8
1896,2015,St Philip's Christian College - Cessnock,15290,2,2,0
1897,2015,St Philip's Christian College - Cessnock,15030,1,1,0
1898,2015,Pymble Ladies' College,15050,18,1,17
1899,2015,Pymble Ladies' College,15290,6,1,5
1900,2015,Pymble Ladies' College,15850,3,1,2
1901,2015,Pymble Ladies' College,15090,3,0,3
1902,2015,Pymble Ladies' College,15240,49,3,46
1903,2015,Pymble Ladies' College,15150,2,1,1
1904,2015,Pymble Ladies' College,15580,4,0,4
1905,2015,Pymble Ladies' College,15170,13,1,12
1906,2015,Pymble Ladies' College,15180,4,0,4
1907,2015,Pymble Ladies' College,15190,5,0,5
1908,2015,Pymble Ladies' College,15070,2,0,2
1909,2015,Pymble Ladies' College,15710,1,0,1
1910,2015,Pymble Ladies' College,15555,2,0,2
1911,2015,Pymble Ladies' College,15590,6,0,6
1912,2015,Pymble Ladies' College,15260,6,1,5
1913,2015,Pymble Ladies' College,15330,10,1,9
1914,2015,Pymble Ladies' College,15310,4,0,4
1915,2015,Pymble Ladies' College,15390,10,0,10
1916,2015,Pymble Ladies' College,15110,6,0,6
1917,2015,Pymble Ladies' College,15910,12,1,11
1918,2015,Pymble Ladies' College,15140,78,1,77
1919,2015,Pymble Ladies' College,15280,15,1,14
1920,2015,Pymble Ladies' College,15100,3,0,3
1921,2015,Pymble Ladies' College,15010,9,0,9
1922,2015,Pymble Ladies' College,15220,12,0,12
1923,2015,Pymble Ladies' College,15400,21,0,21
1924,2015,Pymble Ladies' College,15030,10,1,9
1925,2015,Pymble Ladies' College,15830,4,1,3
1926,2015,Pymble Ladies' College,15300,5,0,5
1927,2015,Pymble Ladies' College,15680,15,0,15
1928,2015,Pymble Ladies' College,15370,4,0,4
1929,2015,Pymble Ladies' College,15900,8,0,8
1930,2015,Pymble Ladies' College,15250,34,2,32
1931,2015,Pymble Ladies' College,15040,26,0,26
1932,2015,Pymble Ladies' College,15690,4,0,4
1933,2015,Pymble Ladies' College,26579,8,0,8
1934,2015,Pymble Ladies' College,15320,6,0,6
1935,2015,Pymble Ladies' College,15160,31,1,30
1936,2015,Pymble Ladies' College,15270,27,1,26
1937,2015,Pymble Ladies' College,15340,16,0,16
1938,2015,Pymble Ladies' College,15235,21,0,21
1939,2015,Pymble Ladies' College,15020,12,0,12
1940,2015,Pymble Ladies' College,15790,7,0,7
1941,2015,Pittwater High School,15290,2,0,2
1942,2015,Pittwater High School,15350,1,0,1
1943,2015,Pittwater High School,15260,1,1,0
1944,2015,Pittwater High School,15390,3,0,3
1945,2015,Pittwater High School,15140,1,0,1
1946,2015,Pittwater High School,15670,9,1,8
1947,2015,Pittwater High School,15220,1,0,1
1948,2015,Pittwater High School,15400,5,0,5
1949,2015,Pittwater High School,15300,1,1,0
1950,2015,Pittwater High School,15250,2,2,0
1951,2015,Pittwater High School,26579,3,0,3
1952,2015,Pittwater High School,15235,1,0,1
1953,2015,Marist Catholic College Penshurst,15240,2,2,0
1954,2015,St Peter's Catholic College,15050,1,0,1
1955,2015,St Peter's Catholic College,15290,1,1,0
1956,2015,St Peter's Catholic College,15090,1,0,1
1957,2015,St Peter's Catholic College,15210,1,1,0
1958,2015,St Peter's Catholic College,26199,2,0,2
1959,2015,St Peter's Catholic College,15110,1,0,1
1960,2015,St Peter's Catholic College,15140,5,1,4
1961,2015,St Peter's Catholic College,15220,1,0,1
1962,2015,St Peter's Catholic College,15030,1,0,1
1963,2015,St Peter's Catholic College,15370,6,1,5
1964,2015,St Peter's Catholic College,15250,2,1,1
1965,2015,St Peter's Catholic College,26579,1,0,1
1966,2015,St Peter's Catholic College,15160,1,0,1
1967,2015,St Peter's Catholic College,15270,2,0,2
1968,2015,St Peter's Catholic College,15235,5,1,4
1969,2015,St Peter's Catholic College,15020,4,0,4
1970,2015,St Peter's Anglican College - Broulee,15050,1,1,0
1971,2015,St Peter's Anglican College - Broulee,15290,1,0,1
1972,2015,St Peter's Anglican College - Broulee,15240,1,1,0
1973,2015,St Peter's Anglican College - Broulee,15180,1,0,1
1974,2015,St Peter's Anglican College - Broulee,15190,2,0,2
1975,2015,St Peter's Anglican College - Broulee,15330,1,1,0
1976,2015,St Peter's Anglican College - Broulee,15140,3,0,3
