,year,school,subject,t_band6,t_male,t_female
4843,2013,Ashfield Boys High School,15140,1,1,0
4844,2013,Ashfield Boys High School,15050,1,1,0
4845,2013,Ashfield Boys High School,15210,2,2,0
4846,2013,Ashfield Boys High School,15290,1,1,0
4847,2013,Ashfield Boys High School,15250,7,6,1
4848,2013,Nowra Anglican College,15240,2,1,1
4849,2013,Nowra Anglican College,15270,2,1,1
4850,2013,Nowra Anglican College,15080,1,1,0
4851,2013,Nowra Anglican College,15350,1,1,0
4852,2013,Nowra Anglican College,16070,1,0,1
4853,2013,Nowra Anglican College,15330,1,1,0
4854,2013,Nowra Anglican College,15290,1,1,0
4855,2013,St Mary's Cathedral College,15240,19,19,0
4856,2013,St Mary's Cathedral College,15340,2,2,0
4857,2013,St Mary's Cathedral College,15230,8,8,0
4858,2013,St Mary's Cathedral College,15120,3,3,0
4859,2013,St Mary's Cathedral College,15090,1,1,0
4860,2013,St Mary's Cathedral College,15200,6,6,0
4861,2013,St Mary's Cathedral College,15300,1,1,0
4862,2013,St Mary's Cathedral College,15110,3,3,0
4863,2013,St Mary's Cathedral College,15260,2,2,0
4864,2013,St Mary's Cathedral College,15030,4,4,0
4865,2013,St Mary's Cathedral College,15370,9,9,0
4866,2013,St Mary's Cathedral College,15310,2,2,0
4867,2013,St Mary's Cathedral College,15970,1,1,0
4868,2013,St Mary's Cathedral College,15330,2,2,0
4869,2013,St Mary's Cathedral College,15400,1,1,0
4870,2013,St Mary's Cathedral College,15040,8,8,0
4871,2013,St Mary's Cathedral College,15140,2,2,0
4872,2013,St Mary's Cathedral College,15050,3,3,0
4873,2013,St Mary's Cathedral College,15210,2,2,0
4874,2013,St Mary's Cathedral College,15290,1,1,0
4875,2013,St Mary's Cathedral College,15250,8,8,0
4876,2013,St Mary's Cathedral College,15220,1,1,0
4877,2013,St Mary's Cathedral College,15020,1,1,0
4878,2013,Patrician Brothers' College Fairfield,15240,13,13,0
4879,2013,Patrician Brothers' College Fairfield,15340,4,4,0
4880,2013,Patrician Brothers' College Fairfield,15230,3,3,0
4881,2013,Patrician Brothers' College Fairfield,15380,1,1,0
4882,2013,Patrician Brothers' College Fairfield,15160,2,2,0
4883,2013,Patrician Brothers' College Fairfield,15110,2,2,0
4884,2013,Patrician Brothers' College Fairfield,15260,1,1,0
4885,2013,Patrician Brothers' College Fairfield,15030,3,3,0
4886,2013,Patrician Brothers' College Fairfield,15370,7,7,0
4887,2013,Patrician Brothers' College Fairfield,15330,2,2,0
4888,2013,Patrician Brothers' College Fairfield,15040,2,2,0
4889,2013,Patrician Brothers' College Fairfield,15140,9,9,0
4890,2013,Patrician Brothers' College Fairfield,15050,1,1,0
4891,2013,Patrician Brothers' College Fairfield,15250,10,10,0
4892,2013,Patrician Brothers' College Fairfield,15220,1,1,0
4893,2013,Patrician Brothers' College Fairfield,15020,3,3,0
4894,2013,John Edmondson High School,15240,2,1,1
4895,2013,John Edmondson High School,15340,1,1,0
4896,2013,John Edmondson High School,15230,3,3,0
4897,2013,John Edmondson High School,16080,1,0,1
4898,2013,John Edmondson High School,15320,1,0,1
4899,2013,John Edmondson High School,15200,1,0,1
4900,2013,John Edmondson High School,15110,1,1,0
4901,2013,John Edmondson High School,15330,1,1,0
4902,2013,John Edmondson High School,15040,1,1,0
4903,2013,John Edmondson High School,15180,1,0,1
4904,2013,John Edmondson High School,15060,3,0,3
4905,2013,John Edmondson High School,15210,1,0,1
4906,2013,Tuggerah Lakes Secondary College The Entrance Campus,15240,1,1,0
4907,2013,Tuggerah Lakes Secondary College The Entrance Campus,15340,3,1,2
4908,2013,Tuggerah Lakes Secondary College The Entrance Campus,15230,1,1,0
4909,2013,Tuggerah Lakes Secondary College The Entrance Campus,15080,1,0,1
4910,2013,Tuggerah Lakes Secondary College The Entrance Campus,15830,1,1,0
4911,2013,Tuggerah Lakes Secondary College The Entrance Campus,15320,2,1,1
4912,2013,Tuggerah Lakes Secondary College The Entrance Campus,15670,1,0,1
4913,2013,Tuggerah Lakes Secondary College The Entrance Campus,15350,1,0,1
4914,2013,Tuggerah Lakes Secondary College The Entrance Campus,15200,2,2,0
4915,2013,Tuggerah Lakes Secondary College The Entrance Campus,15100,1,1,0
4916,2013,Tuggerah Lakes Secondary College The Entrance Campus,15180,1,0,1
4917,2013,Tuggerah Lakes Secondary College The Entrance Campus,15060,6,0,6
4918,2013,Tuggerah Lakes Secondary College The Entrance Campus,15290,3,3,0
4919,2013,Tuggerah Lakes Secondary College The Entrance Campus,15390,1,0,1
4920,2013,Narooma High School,15090,1,0,1
4921,2013,Narooma High School,15320,1,1,0
4922,2013,Narooma High School,15200,4,4,0
4923,2013,Narooma High School,15160,2,0,2
4924,2013,Narooma High School,15140,2,0,2
4925,2013,Narooma High School,15130,1,1,0
4926,2013,Narooma High School,15290,2,2,0
4927,2013,Narooma High School,15020,1,0,1
4928,2013,New England Girls' School,15240,1,0,1
4929,2013,New England Girls' School,15080,2,0,2
4930,2013,New England Girls' School,15300,1,0,1
4931,2013,New England Girls' School,15060,1,0,1
4932,2013,New England Girls' School,15140,2,0,2
4933,2013,New England Girls' School,15290,1,0,1
4934,2013,St Patrick's College Sutherland,15240,13,11,2
4935,2013,St Patrick's College Sutherland,15270,1,0,1
4936,2013,St Patrick's College Sutherland,15340,4,3,1
4937,2013,St Patrick's College Sutherland,26999,3,0,3
4938,2013,St Patrick's College Sutherland,15230,6,1,5
4939,2013,St Patrick's College Sutherland,15120,6,6,0
4940,2013,St Patrick's College Sutherland,15090,5,0,5
4941,2013,St Patrick's College Sutherland,15320,3,1,2
4942,2013,St Patrick's College Sutherland,15200,5,5,0
4943,2013,St Patrick's College Sutherland,15380,2,0,2
4944,2013,St Patrick's College Sutherland,15160,2,0,2
4945,2013,St Patrick's College Sutherland,15030,2,1,1
4946,2013,St Patrick's College Sutherland,15370,9,2,7
4947,2013,St Patrick's College Sutherland,26599,1,0,1
4948,2013,St Patrick's College Sutherland,15400,5,3,2
4949,2013,St Patrick's College Sutherland,15040,3,1,2
4950,2013,St Patrick's College Sutherland,15060,4,0,4
4951,2013,St Patrick's College Sutherland,15140,3,0,3
4952,2013,St Patrick's College Sutherland,15290,4,2,2
4953,2013,St Patrick's College Sutherland,15250,8,5,3
4954,2013,St Patrick's College Sutherland,15220,2,0,2
4955,2013,Murwillumbah High School,15340,1,1,0
4956,2013,Murwillumbah High School,15290,1,1,0
4957,2013,St Paul's Grammar School,15230,1,1,0
4958,2013,Albion Park High School,15230,1,1,0
4959,2013,Albion Park High School,15400,1,1,0
4960,2013,Albion Park High School,15060,5,2,3
4961,2013,Albion Park High School,15390,1,0,1
4962,2013,Border Christian College,15340,1,1,0
4963,2013,Punchbowl Boys High School,15040,1,1,0
4964,2013,Northern Beaches Secondary College Manly Campus,15240,45,24,21
4965,2013,Northern Beaches Secondary College Manly Campus,15270,20,2,18
4966,2013,Northern Beaches Secondary College Manly Campus,15170,1,0,1
4967,2013,Northern Beaches Secondary College Manly Campus,15080,1,0,1
4968,2013,Northern Beaches Secondary College Manly Campus,15120,4,4,0
4969,2013,Northern Beaches Secondary College Manly Campus,15720,1,0,1
4970,2013,Northern Beaches Secondary College Manly Campus,15360,3,3,0
4971,2013,Northern Beaches Secondary College Manly Campus,15090,6,0,6
4972,2013,Northern Beaches Secondary College Manly Campus,15280,5,0,5
4973,2013,Northern Beaches Secondary College Manly Campus,15670,2,1,1
4974,2013,Northern Beaches Secondary College Manly Campus,15350,12,4,8
4975,2013,Northern Beaches Secondary College Manly Campus,15820,1,0,1
4976,2013,Northern Beaches Secondary College Manly Campus,15160,13,2,11
4977,2013,Northern Beaches Secondary College Manly Campus,15300,6,5,1
4978,2013,Northern Beaches Secondary College Manly Campus,15110,7,3,4
4979,2013,Northern Beaches Secondary College Manly Campus,15710,2,0,2
4980,2013,Northern Beaches Secondary College Manly Campus,15680,3,0,3
4981,2013,Northern Beaches Secondary College Manly Campus,15540,1,0,1
4982,2013,Northern Beaches Secondary College Manly Campus,15260,8,7,1
4983,2013,Northern Beaches Secondary College Manly Campus,15030,20,8,12
4984,2013,Northern Beaches Secondary College Manly Campus,15790,2,0,2
4985,2013,Northern Beaches Secondary College Manly Campus,15310,4,3,1
4986,2013,Northern Beaches Secondary College Manly Campus,15330,9,6,3
4987,2013,Northern Beaches Secondary College Manly Campus,15400,11,3,8
4988,2013,Northern Beaches Secondary College Manly Campus,15555,2,1,1
4989,2013,Northern Beaches Secondary College Manly Campus,15040,10,3,7
4990,2013,Northern Beaches Secondary College Manly Campus,15180,1,0,1
4991,2013,Northern Beaches Secondary College Manly Campus,15140,34,7,27
4992,2013,Northern Beaches Secondary College Manly Campus,15050,12,8,4
4993,2013,Northern Beaches Secondary College Manly Campus,15250,34,20,14
4994,2013,Northern Beaches Secondary College Manly Campus,15220,4,3,1
4995,2013,Northern Beaches Secondary College Manly Campus,15020,15,4,11
4996,2013,Northern Beaches Secondary College Manly Campus,15390,4,0,4
4997,2013,Northern Beaches Secondary College Manly Campus,15700,2,0,2
4998,2013,Canley Vale High School,15240,31,16,15
4999,2013,Canley Vale High School,15270,8,0,8
5000,2013,Canley Vale High School,15340,7,4,3
5001,2013,Canley Vale High School,15230,7,4,3
5002,2013,Canley Vale High School,15830,1,1,0
5003,2013,Canley Vale High School,15280,2,0,2
5004,2013,Canley Vale High School,15260,9,4,5
5005,2013,Canley Vale High School,15030,1,0,1
5006,2013,Canley Vale High School,15330,3,2,1
5007,2013,Canley Vale High School,15040,3,1,2
5008,2013,Canley Vale High School,15060,1,0,1
5009,2013,Canley Vale High School,15140,2,0,2
5010,2013,Canley Vale High School,15130,4,1,3
5011,2013,Canley Vale High School,15050,5,2,3
5012,2013,Canley Vale High School,15210,2,1,1
5013,2013,Canley Vale High School,15290,1,0,1
5014,2013,Canley Vale High School,15250,26,13,13
5015,2013,Canley Vale High School,15220,2,0,2
5016,2013,Canley Vale High School,15020,2,0,2
5017,2013,Cronulla High School,15240,2,2,0
5018,2013,Cronulla High School,15270,1,1,0
5019,2013,Cronulla High School,15230,1,0,1
5020,2013,Cronulla High School,15080,3,0,3
5021,2013,Cronulla High School,15090,2,1,1
5022,2013,Cronulla High School,15350,2,0,2
5023,2013,Cronulla High School,15200,8,6,2
5024,2013,Cronulla High School,15030,1,0,1
5025,2013,Cronulla High School,15330,1,1,0
5026,2013,Cronulla High School,15040,1,0,1
5027,2013,Cronulla High School,15060,2,0,2
5028,2013,Cronulla High School,15130,1,0,1
5029,2013,Cronulla High School,15050,2,2,0
5030,2013,Cronulla High School,15250,2,2,0
5031,2013,Cronulla High School,15220,2,0,2
5032,2013,Cronulla High School,15020,1,0,1
5033,2013,Mountains Christian College,15290,1,1,0
5034,2013,St Euphemia College,15080,3,0,3
5035,2013,St Euphemia College,15320,1,0,1
5036,2013,St Euphemia College,15110,3,0,3
5037,2013,St Euphemia College,15980,6,2,4
5038,2013,St Euphemia College,26599,1,0,1
5039,2013,St Euphemia College,15990,5,1,4
5040,2013,St Euphemia College,15180,2,1,1
5041,2013,St Euphemia College,15140,3,0,3
5042,2013,St Euphemia College,15210,1,1,0
5043,2013,St Euphemia College,15220,7,2,5
5044,2013,The Scots School Albury,15240,1,0,1
5045,2013,The Scots School Albury,15270,1,1,0
5046,2013,The Scots School Albury,15170,1,0,1
5047,2013,The Scots School Albury,15230,6,2,4
5048,2013,The Scots School Albury,15080,1,0,1
5049,2013,The Scots School Albury,15090,2,1,1
5050,2013,The Scots School Albury,15320,9,2,7
5051,2013,The Scots School Albury,15280,2,1,1
5052,2013,The Scots School Albury,26799,1,1,0
5053,2013,The Scots School Albury,15680,1,0,1
5054,2013,The Scots School Albury,15260,2,1,1
5055,2013,The Scots School Albury,15030,4,0,4
5056,2013,The Scots School Albury,26599,1,0,1
5057,2013,The Scots School Albury,15040,2,0,2
5058,2013,The Scots School Albury,15140,4,1,3
5059,2013,The Scots School Albury,15050,2,0,2
5060,2013,The Scots School Albury,15290,6,4,2
5061,2013,The Scots School Albury,15250,4,2,2
5062,2013,The Scots School Albury,15690,1,0,1
5063,2013,The Scots School Albury,15020,6,2,4
5064,2013,The Scots School Albury,15010,1,0,1
5065,2013,James Cook Boys High School,15240,1,1,0
5066,2013,James Cook Boys High School,15120,1,1,0
5067,2013,James Cook Boys High School,15050,1,1,0
5068,2013,James Cook Boys High School,15250,1,1,0
5069,2013,Picton High School,15340,2,1,1
5070,2013,Picton High School,15230,1,1,0
5071,2013,Picton High School,27199,1,0,1
5072,2013,Picton High School,15210,1,1,0
5073,2013,Clarence Valley Anglican School,15350,1,0,1
5074,2013,Nambucca Heads High School,15030,1,0,1
5075,2013,Nambucca Heads High School,15400,1,1,0
5076,2013,Nambucca Heads High School,15180,2,0,2
5077,2013,Crestwood High School,15240,5,4,1
5078,2013,Crestwood High School,15170,1,0,1
5079,2013,Crestwood High School,15230,6,1,5
5080,2013,Crestwood High School,15120,1,1,0
5081,2013,Crestwood High School,15350,1,0,1
5082,2013,Crestwood High School,15200,2,2,0
5083,2013,Crestwood High School,15110,1,1,0
5084,2013,Crestwood High School,26699,1,1,0
5085,2013,Crestwood High School,15030,1,0,1
5086,2013,Crestwood High School,15400,2,0,2
5087,2013,Crestwood High School,15180,4,0,4
5088,2013,Crestwood High School,15060,3,0,3
5089,2013,Crestwood High School,15250,1,1,0
5090,2013,Inaburra School,15240,3,1,2
5091,2013,Inaburra School,15230,14,8,6
5092,2013,Inaburra School,15190,2,2,0
5093,2013,Inaburra School,15280,1,0,1
5094,2013,Inaburra School,15200,1,1,0
5095,2013,Inaburra School,15160,1,0,1
5096,2013,Inaburra School,15300,2,0,2
5097,2013,Inaburra School,15030,5,0,5
5098,2013,Inaburra School,15310,3,1,2
5099,2013,Inaburra School,15400,1,0,1
5100,2013,Inaburra School,15100,1,0,1
5101,2013,Inaburra School,15040,7,1,6
5102,2013,Inaburra School,15180,1,0,1
5103,2013,Inaburra School,15060,7,0,7
5104,2013,Inaburra School,15140,9,1,8
5105,2013,Inaburra School,15210,2,2,0
5106,2013,Inaburra School,15290,6,2,4
5107,2013,Inaburra School,15250,1,0,1
5108,2013,Inaburra School,15220,2,1,1
5109,2013,Inaburra School,15390,2,0,2
5110,2013,St John The Evangelist Catholic High School,15240,2,1,1
5111,2013,St John The Evangelist Catholic High School,15270,1,0,1
5112,2013,St John The Evangelist Catholic High School,15170,1,0,1
5113,2013,St John The Evangelist Catholic High School,15230,8,3,5
5114,2013,St John The Evangelist Catholic High School,15080,1,0,1
5115,2013,St John The Evangelist Catholic High School,15090,4,0,4
5116,2013,St John The Evangelist Catholic High School,15320,1,0,1
5117,2013,St John The Evangelist Catholic High School,15280,1,0,1
5118,2013,St John The Evangelist Catholic High School,15200,1,1,0
5119,2013,St John The Evangelist Catholic High School,15380,2,0,2
5120,2013,St John The Evangelist Catholic High School,15160,3,1,2
5121,2013,St John The Evangelist Catholic High School,15680,2,1,1
5122,2013,St John The Evangelist Catholic High School,15030,3,2,1
5123,2013,St John The Evangelist Catholic High School,15370,5,1,4
5124,2013,St John The Evangelist Catholic High School,15060,1,0,1
5125,2013,St John The Evangelist Catholic High School,15140,3,1,2
5126,2013,St John The Evangelist Catholic High School,15130,1,1,0
5127,2013,St John The Evangelist Catholic High School,15050,1,1,0
5128,2013,St John The Evangelist Catholic High School,15290,3,1,2
5129,2013,St John The Evangelist Catholic High School,15250,1,0,1
5130,2013,St John The Evangelist Catholic High School,15020,3,0,3
5131,2013,Tamworth High School,15230,1,0,1
5132,2013,Tamworth High School,15320,1,0,1
5133,2013,Tamworth High School,15200,1,1,0
5134,2013,Tamworth High School,15300,1,1,0
5135,2013,Tamworth High School,15040,2,0,2
5136,2013,Carroll College,15240,3,3,0
5137,2013,Carroll College,15230,5,3,2
5138,2013,Carroll College,15200,3,3,0
5139,2013,Carroll College,15160,1,1,0
5140,2013,Carroll College,15330,1,1,0
5141,2013,Carroll College,15400,1,0,1
5142,2013,Carroll College,15060,1,0,1
5143,2013,Carroll College,15050,1,1,0
5144,2013,Carroll College,15290,4,3,1
5145,2013,Carroll College,15250,1,1,0
5146,2013,Carroll College,15220,1,0,1
5147,2013,All Saints College (St Mary's Campus),15240,3,3,0
5148,2013,All Saints College (St Mary's Campus),15270,1,0,1
5149,2013,All Saints College (St Mary's Campus),15230,3,1,2
5150,2013,All Saints College (St Mary's Campus),15190,1,1,0
5151,2013,All Saints College (St Mary's Campus),15320,1,1,0
5152,2013,All Saints College (St Mary's Campus),15670,1,1,0
5153,2013,All Saints College (St Mary's Campus),15350,2,0,2
5154,2013,All Saints College (St Mary's Campus),15200,3,3,0
5155,2013,All Saints College (St Mary's Campus),15380,2,1,1
5156,2013,All Saints College (St Mary's Campus),15160,3,0,3
5157,2013,All Saints College (St Mary's Campus),15110,2,1,1
5158,2013,All Saints College (St Mary's Campus),15030,3,2,1
5159,2013,All Saints College (St Mary's Campus),15370,10,3,7
5160,2013,All Saints College (St Mary's Campus),15330,1,1,0
5161,2013,All Saints College (St Mary's Campus),15400,1,0,1
5162,2013,All Saints College (St Mary's Campus),15040,2,1,1
5163,2013,All Saints College (St Mary's Campus),15060,1,0,1
5164,2013,All Saints College (St Mary's Campus),15140,5,0,5
5165,2013,All Saints College (St Mary's Campus),15210,4,3,1
5166,2013,All Saints College (St Mary's Campus),15290,1,1,0
5167,2013,All Saints College (St Mary's Campus),15220,14,4,10
5168,2013,All Saints College (St Mary's Campus),15020,2,2,0
5169,2013,Al Amanah College,15110,1,1,0
5170,2013,Al Amanah College,15030,1,1,0
5171,2013,Al Amanah College,15330,1,1,0
5172,2013,Al Amanah College,15040,2,1,1
5173,2013,Galston High School,15240,2,1,1
5174,2013,Galston High School,15270,1,0,1
5175,2013,Galston High School,15120,1,1,0
5176,2013,Galston High School,15890,1,0,1
5177,2013,Galston High School,15280,3,0,3
5178,2013,Galston High School,15200,3,2,1
5179,2013,Galston High School,15300,1,1,0
5180,2013,Galston High School,15560,1,1,0
5181,2013,Galston High School,15310,1,1,0
5182,2013,Galston High School,15150,2,0,2
5183,2013,Galston High School,15400,3,1,2
5184,2013,Galston High School,15040,2,0,2
5185,2013,Galston High School,15180,2,0,2
5186,2013,Galston High School,15140,2,1,1
5187,2013,Galston High School,15050,1,0,1
5188,2013,Galston High School,15290,1,1,0
5189,2013,Galston High School,15250,2,1,1
5190,2013,Galston High School,15220,2,0,2
5191,2013,Galston High School,15020,2,0,2
5192,2013,Galston High School,15010,3,1,2
5193,2013,Muirfield High School,15240,1,1,0
5194,2013,Muirfield High School,26899,1,1,0
5195,2013,Muirfield High School,15230,1,0,1
5196,2013,Muirfield High School,15320,1,0,1
5197,2013,Muirfield High School,26699,2,2,0
5198,2013,Muirfield High School,15030,1,0,1
5199,2013,Muirfield High School,15330,1,1,0
5200,2013,Muirfield High School,15290,2,1,1
5201,2013,Muirfield High School,15250,1,1,0
5202,2013,Woolgoolga High School,15200,1,0,1
5203,2013,Parramatta Marist High School,15240,26,26,0
5204,2013,Parramatta Marist High School,15340,3,3,0
5205,2013,Parramatta Marist High School,15230,10,10,0
5206,2013,Parramatta Marist High School,15120,2,2,0
5207,2013,Parramatta Marist High School,16080,1,1,0
5208,2013,Parramatta Marist High School,15360,1,1,0
5209,2013,Parramatta Marist High School,15320,6,6,0
5210,2013,Parramatta Marist High School,15200,6,6,0
5211,2013,Parramatta Marist High School,15160,3,3,0
5212,2013,Parramatta Marist High School,15260,5,5,0
5213,2013,Parramatta Marist High School,15030,3,3,0
5214,2013,Parramatta Marist High School,15370,10,10,0
5215,2013,Parramatta Marist High School,15330,3,3,0
5216,2013,Parramatta Marist High School,15040,10,10,0
5217,2013,Parramatta Marist High School,15140,10,10,0
5218,2013,Parramatta Marist High School,15210,1,1,0
5219,2013,Parramatta Marist High School,15250,10,10,0
5220,2013,Parramatta Marist High School,15020,2,2,0
5221,2013,Illawarra Sports High School,15320,1,1,0
5222,2013,Illawarra Sports High School,15200,2,1,1
5223,2013,Illawarra Sports High School,15220,2,1,1
5224,2013,Banora Point High School,15320,1,0,1
5225,2013,Mercy Catholic College,15240,1,0,1
5226,2013,Mercy Catholic College,15270,7,1,6
5227,2013,Mercy Catholic College,15550,1,0,1
5228,2013,Mercy Catholic College,15280,5,0,5
5229,2013,Mercy Catholic College,15530,1,0,1
5230,2013,Mercy Catholic College,15350,1,0,1
5231,2013,Mercy Catholic College,15380,2,0,2
5232,2013,Mercy Catholic College,15160,3,0,3
5233,2013,Mercy Catholic College,15570,1,0,1
5234,2013,Mercy Catholic College,15370,7,1,6
5235,2013,Mercy Catholic College,15790,1,0,1
5236,2013,Mercy Catholic College,15400,1,0,1
5237,2013,Mercy Catholic College,15180,1,0,1
5238,2013,Mercy Catholic College,15140,7,1,6
5239,2013,Mercy Catholic College,15220,3,1,2
5240,2013,Mercy Catholic College,15020,4,0,4
5241,2013,St George Girls High School,15240,46,2,44
5242,2013,St George Girls High School,15270,13,2,11
5243,2013,St George Girls High School,15170,2,1,1
5244,2013,St George Girls High School,15230,9,2,7
5245,2013,St George Girls High School,15190,5,0,5
5246,2013,St George Girls High School,15830,8,0,8
5247,2013,St George Girls High School,15090,7,0,7
5248,2013,St George Girls High School,15850,6,0,6
5249,2013,St George Girls High School,15320,8,1,7
5250,2013,St George Girls High School,15280,3,1,2
5251,2013,St George Girls High School,15670,3,0,3
5252,2013,St George Girls High School,15160,14,1,13
5253,2013,St George Girls High School,15300,7,2,5
5254,2013,St George Girls High School,15110,12,1,11
5255,2013,St George Girls High School,15910,2,0,2
5256,2013,St George Girls High School,15540,1,0,1
5257,2013,St George Girls High School,15260,12,1,11
5258,2013,St George Girls High School,15900,3,0,3
5259,2013,St George Girls High School,15030,5,0,5
5260,2013,St George Girls High School,15310,6,1,5
5261,2013,St George Girls High School,15330,1,0,1
5262,2013,St George Girls High School,15760,2,0,2
5263,2013,St George Girls High School,15400,5,1,4
5264,2013,St George Girls High School,15100,1,0,1
5265,2013,St George Girls High School,15555,3,0,3
5266,2013,St George Girls High School,15040,16,1,15
5267,2013,St George Girls High School,15180,6,0,6
5268,2013,St George Girls High School,15140,42,4,38
5269,2013,St George Girls High School,15050,15,0,15
5270,2013,St George Girls High School,15210,5,1,4
5271,2013,St George Girls High School,15250,45,2,43
5272,2013,St George Girls High School,15220,27,1,26
5273,2013,St George Girls High School,15020,16,0,16
5274,2013,St George Girls High School,15390,5,0,5
5275,2013,Chevalier College Bowral,15240,2,2,0
5276,2013,Chevalier College Bowral,15270,3,1,2
5277,2013,Chevalier College Bowral,15340,1,0,1
5278,2013,Chevalier College Bowral,15170,2,1,1
5279,2013,Chevalier College Bowral,15230,1,1,0
5280,2013,Chevalier College Bowral,15080,2,1,1
5281,2013,Chevalier College Bowral,15090,3,2,1
5282,2013,Chevalier College Bowral,15320,4,1,3
5283,2013,Chevalier College Bowral,15280,4,0,4
5284,2013,Chevalier College Bowral,15350,3,1,2
5285,2013,Chevalier College Bowral,15200,1,1,0
5286,2013,Chevalier College Bowral,15160,2,1,1
5287,2013,Chevalier College Bowral,15260,1,1,0
5288,2013,Chevalier College Bowral,15030,1,0,1
5289,2013,Chevalier College Bowral,15370,4,2,2
5290,2013,Chevalier College Bowral,26599,1,0,1
5291,2013,Chevalier College Bowral,15140,5,1,4
5292,2013,Chevalier College Bowral,15290,2,0,2
5293,2013,Chevalier College Bowral,15250,2,2,0
5294,2013,Chevalier College Bowral,15220,1,0,1
5295,2013,Chevalier College Bowral,15010,1,0,1
5296,2013,Newcastle High School,15230,1,0,1
5297,2013,Newcastle High School,15670,2,1,1
5298,2013,Newcastle High School,15030,1,0,1
5299,2013,Newcastle High School,15140,1,0,1
5300,2013,St Joseph's High School Aberdeen,15340,1,1,0
5301,2013,St Joseph's High School Aberdeen,26999,1,0,1
5302,2013,St Joseph's High School Aberdeen,15170,1,0,1
5303,2013,St Joseph's High School Aberdeen,15230,2,2,0
5304,2013,St Joseph's High School Aberdeen,15090,1,0,1
5305,2013,St Joseph's High School Aberdeen,15320,5,2,3
5306,2013,St Joseph's High School Aberdeen,15200,1,1,0
5307,2013,St Joseph's High School Aberdeen,15030,1,1,0
5308,2013,St Joseph's High School Aberdeen,15040,1,1,0
5309,2013,St Joseph's High School Aberdeen,15060,1,0,1
5310,2013,St Joseph's High School Aberdeen,15140,1,0,1
5311,2013,St Joseph's High School Aberdeen,15290,2,2,0
5312,2013,Lithgow High School,15400,2,0,2
5313,2013,Lithgow High School,15290,1,0,1
5314,2013,Northholm Grammar School,15240,1,1,0
5315,2013,Northholm Grammar School,15270,5,3,2
5316,2013,Northholm Grammar School,15230,4,4,0
5317,2013,Northholm Grammar School,15080,3,1,2
5318,2013,Northholm Grammar School,15090,4,1,3
5319,2013,Northholm Grammar School,15160,1,1,0
5320,2013,Northholm Grammar School,15300,2,1,1
5321,2013,Northholm Grammar School,15310,2,2,0
5322,2013,Northholm Grammar School,15330,1,1,0
5323,2013,Northholm Grammar School,15140,1,1,0
5324,2013,Northholm Grammar School,15050,1,1,0
5325,2013,Northholm Grammar School,15290,3,2,1
5326,2013,Northholm Grammar School,15250,2,2,0
5327,2013,Northholm Grammar School,15220,1,0,1
5328,2013,Northholm Grammar School,15020,2,2,0
5329,2013,Wellington High School,15230,1,0,1
5330,2013,Wellington High School,15190,1,0,1
5331,2013,Wellington High School,15320,1,0,1
5332,2013,Wellington High School,15160,1,0,1
5333,2013,Wellington High School,15180,1,0,1
5334,2013,Wellington High School,15140,1,0,1
5335,2013,Wellington High School,15020,2,0,2
5336,2013,St Mary's Catholic College,15230,8,4,4
5337,2013,St Mary's Catholic College,15320,2,0,2
5338,2013,St Mary's Catholic College,15200,2,0,2
5339,2013,St Mary's Catholic College,15400,1,0,1
5340,2013,St Mary's Catholic College,15290,2,0,2
5341,2013,St Mary's Catholic College,15250,1,1,0
5342,2013,St Mary's Catholic College,15220,1,0,1
5343,2013,St Mary's Catholic College,15010,2,0,2
5344,2013,Holsworthy High School,15230,1,1,0
5345,2013,St Marys Senior High School,15240,5,3,2
5346,2013,St Marys Senior High School,15270,1,0,1
5347,2013,St Marys Senior High School,15340,6,3,3
5348,2013,St Marys Senior High School,15170,1,0,1
5349,2013,St Marys Senior High School,15230,16,2,14
5350,2013,St Marys Senior High School,15660,6,0,6
5351,2013,St Marys Senior High School,27199,1,0,1
5352,2013,St Marys Senior High School,15320,6,1,5
5353,2013,St Marys Senior High School,15280,1,0,1
5354,2013,St Marys Senior High School,15670,8,1,7
5355,2013,St Marys Senior High School,15350,20,2,18
5356,2013,St Marys Senior High School,16070,3,0,3
5357,2013,St Marys Senior High School,15200,1,1,0
5358,2013,St Marys Senior High School,15380,2,0,2
5359,2013,St Marys Senior High School,15820,2,1,1
5360,2013,St Marys Senior High School,15160,5,2,3
5361,2013,St Marys Senior High School,15300,2,1,1
5362,2013,St Marys Senior High School,15560,1,0,1
5363,2013,St Marys Senior High School,15260,2,1,1
5364,2013,St Marys Senior High School,15030,9,1,8
5365,2013,St Marys Senior High School,15370,1,0,1
5366,2013,St Marys Senior High School,15310,1,0,1
5367,2013,St Marys Senior High School,26599,3,1,2
5368,2013,St Marys Senior High School,15330,1,1,0
5369,2013,St Marys Senior High School,15150,2,1,1
5370,2013,St Marys Senior High School,15400,10,0,10
5371,2013,St Marys Senior High School,15100,1,0,1
5372,2013,St Marys Senior High School,15040,5,1,4
5373,2013,St Marys Senior High School,15180,5,1,4
5374,2013,St Marys Senior High School,15060,6,0,6
5375,2013,St Marys Senior High School,15140,24,2,22
5376,2013,St Marys Senior High School,15050,3,2,1
5377,2013,St Marys Senior High School,15210,3,2,1
5378,2013,St Marys Senior High School,15290,4,2,2
5379,2013,St Marys Senior High School,15250,7,3,4
5380,2013,St Marys Senior High School,15220,4,0,4
